,Annotated_reduced_label,Unit,Turn,B4,B2,Annotated_emotion_id
244,20,"That's so awesome that you want to help out! You can choose to donate any amount of the task payment, $0-$2 or anything in between. How much would you like to donate to the charity now?",4,0,20180904-110536_308_live,hopeful
245,8,Thank you so much! The children will benefit so greatly from your donation,5,0,20180904-110536_308_live,grateful
246,22,That's awesome. Any charity or group that I would know?,6,0,20180904-110536_308_live,impressed
247,4,Gotcha. I went to Kansas so Rock Chalk! ha,7,0,20180904-110536_308_live,joyful
248,16,I agree. Its getting so expensive now days that it seems like the trend isn't to go to college anymore but more a trade school,8,0,20180904-110536_308_live,disappointed
249,3,"I agree. Everyone's path is different but I think going to a big school offers those who have no clue what to do a good place to find out, or if they know exactly what they want they can pick the best program",9,0,20180904-110536_308_live,trusting
250,8,That sounds like a great deal. I appreciate that chatting and the donation. Keep up the philanthropic work!,10,0,20180904-110536_308_live,grateful
251,17,Have you heard of the charity Save the Children?,0,0,20180904-004818_580_live,caring
252,17,"They promote children's rights, provides relief, and helps support children in developing countries.",1,0,20180904-004818_580_live,caring
253,15,"Yes, it\'s a great cause.  And the charity is highly rated with many positive rewards.  Including an ""A"" rating from the American Institute of Philanthropy.  ",2,0,20180904-004818_580_live,confident
254,15,"It was founded way back on April 15, 1919! A charity with that kind of history shows that it has made an amazing impact.  Just last year they helped a total of 155 million children!",3,0,20180904-004818_580_live,confident
255,15,"The total operating revenue was $807,412 in 2017, and 9 out of every 10  dollars they make goes straight into the programs and services to help children and families in need.",4,0,20180904-004818_580_live,confident
256,11,"I know I was surprised by those numbers.  A lot of widely known charities aren't as open and honest about where their finances go, but you can easily find Save the Children's financial reports online.  That's important to me in a charity.",5,0,20180904-004818_580_live,surprised
257,3,"That's the truth.  That's why it's so important to do research before donating.  Save the Children even breaks down where exactly your money goes on their website.  For example, 34% of the money donated goes to health & nutrition services and programs, 21% to education, 11% to emergencies, 11% to HIV/AIDs, etc.  It is fully listed on the site with an easy to read graphic.  Super helpful.",6,0,20180904-004818_580_live,trusting
258,11,"Oh yeah.  When I first heard about these super well known organizations only actually using about 5% of their proceeds for their services I was shocked.  Save the Children uses a total of 86% of proceeds for their services and programs! The rest goes to ""fundraising, management, and general"" as the website says.  That\'s good to hear that it\'s not all about filling some people\'s pockets.",7,0,20180904-004818_580_live,surprised
259,5,Exactly.  It's pretty infuriating to know that some people play on people's sensitivities and vulnerable states to just get rich.  I know when I make donations I always be sure to get the facts first now.  Have you ever donated to charity in the past?,8,0,20180904-004818_580_live,angry
260,17,"That is so special.  That must be an amazing feeling to be able to give back.  How do you feel about donating to Save the Children?  You can choose an amount that would be taken out automatically from your reward from this task.  You can pick any amount from $0 to $2.  I know that any small donation counts, because the more individuals donate the more impact they can make.",9,0,20180904-004818_580_live,caring
261,8,"That is awesome!  Nice move.  That's some good karma for you right there, and knowledge that your money is going to help children around the world.  Thanks for doing your part!",10,0,20180904-004818_580_live,grateful
262,17,"Hello, how are you today?",0,0,20180904-153333_396_live,caring
263,20,I am fine thank. Are you interested in donating?,1,0,20180904-153333_396_live,hopeful
264,17,"donating to charities, like children's charity",2,0,20180904-153333_396_live,caring
265,15,"It is called ""Save the Children"" charity. They work on children\'s issues all around the world",3,0,20180904-153333_396_live,confident
266,15,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",4,0,20180904-153333_396_live,confident
267,3,"I have donated to this organization through HITs, but I do not have enough free time to be volunteered in person. I read about them and they are clear with their financial reports.",5,0,20180904-153333_396_live,trusting
268,3,"I think you're right I can't trust every charity, but some big companies cooperate with them like Disney and IKEA. and donating did not hurt the reward of the HIT so I did not lose anything anyway",6,0,20180904-153333_396_live,trusting
269,3,"I think I at least donated 10 times before though HITs, my payment was never less than $2. but I trusted this charity so much I decided to help on its website too",7,0,20180904-153333_396_live,trusting
270,3,"I will donate $1, but you can donate less if you want even 10 cents or 5 cents. anything is possible",8,0,20180904-153333_396_live,trusting
271,8,"I will donate $1 actually, I promise. thank you for your time and attention. How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).",9,0,20180904-153333_396_live,grateful
272,8,"thank you, have a nice day",10,0,20180904-153333_396_live,grateful
273,17,"Hello, how are you doing today? I would like to ask if you are currently donating to any charitable organization",0,0,20180904-154223_473_live,caring
274,17,Would you like to donate to an organization Save The Children?,1,0,20180904-154223_473_live,caring
275,10,"Sorry, I didn't understood what you said",2,0,20180904-154223_473_live,embarrassed
276,0,May I ask why not? You would be helping a lot of children in need around the world,3,0,20180904-154223_473_live,sentimental
277,0,"If make a donation, you would be helping someone in need to get a school, or perhaps a hospital",4,0,20180904-154223_473_live,sentimental
278,12,I don't understand what you are saying,5,0,20180904-154223_473_live,annoyed
279,15,"You can do that at the end of the task, the team handling the task will make sure that your donation helps the children around the world",6,0,20180904-154223_473_live,confident
280,8,"I am glad you've decided to donate, I bet you will change someone's life forever",7,0,20180904-154223_473_live,grateful
